OTU,MFD004-1-F1,MFD004-1-F2,MFD004-1-F3,MFD004-1-S1,MFD004-1-S2,MFD004-1-S3,MFD004-2-F1,MFD004-2-F2,MFD004-2-F3,MFD004-2-S1,MFD004-2-S2,MFD004-2-S3,MFD004-3-F1,MFD004-3-F2,MFD004-3-F3,MFD004-3-S1,MFD004-3-S2,MFD004-3-S3,MFD004-4-F1,MFD004-4-F2,MFD004-4-F3,MFD004-4-S1,MFD004-4-S2,MFD004-5-F1,MFD004-5-F2,MFD004-5-F3,MFD004-5-S1,MFD004-5-S2,MFD004-5-S3,MFD004-PCR-NEG-S,MFD004-PCR-POS-F,MFD004-PCR-POS-S,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavirhabdus,Lacinutrix_iliipiscaria
OTU_2507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,12,7,79,82,50,62,86,97,0,4,8,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU_2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_106499
OTU_2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_108611
OTU_2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_125326
OTU_2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_140891
OTU_2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_153182
OTU_2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_163834
OTU_2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,6,1,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_26327
OTU_2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_31466
OTU_2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_37425
OTU_2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_45727
OTU_2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_5535
OTU_2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,denovo_s_66092
OTU_2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_jumunjinense
OTU_2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_pectinovorum
OTU_2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Formosa,
OTU_2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,
OTU_2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,denovo_s_130470
OTU_2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,Gaetbulibacter_marinus
OTU_2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Geojedonia,Geojedonia_litorea
OTU_2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,4,14,34,8,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,
OTU_2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,denovo_s_119791
OTU_2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,denovo_s_7880
OTU_2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,6,6,16,11,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,
OTU_2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,denovo_s_45132
OTU_2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella_aquimixticola
OTU_2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella_echinicola
OTU_2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella_forsetii
OTU_2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Hoppeia,
OTU_2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Hyunsoonleella,
OTU_2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Jejudonia,
OTU_2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,3,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Jejudonia,Jejudonia_soesokkakensis
OTU_2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Kordia,
OTU_2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,
OTU_2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix_cladophorae
OTU_2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,
OTU_2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,12,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella_aequorea
OTU_2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter,
OTU_2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Lutibacter_maritimus
OTU_2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
OTU_2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,denovo_s_5606
OTU_2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas,denovo_s_18865
OTU_2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,265,253,255,330,293,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,
OTU_2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_121079
OTU_2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_122203
OTU_2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,24,14,30,38,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_132900
OTU_2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_29876
OTU_2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4,2,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_76054
OTU_2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_77792
OTU_2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_81100
OTU_2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,2,8,8,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_81555
OTU_2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_83018
OTU_2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_91077
OTU_2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,4,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,denovo_s_95129
OTU_2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,65,53,68,82,66,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_aestuarii
OTU_2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_antarcticus
OTU_2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,4,2,8,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_arcticus
OTU_2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,8,18,8,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_arenosus
OTU_2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,6,8,14,10,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_dokdonensis
OTU_2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,6,2,14,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_polysiphoniae
OTU_2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_spongiicola
OTU_2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,8,4,8,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter_thermophilus
OTU_2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,5,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mariniflexile,
OTU_2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12,4,6,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mariniflexile,denovo_s_83100
OTU_2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maritimimonas,
OTU_2572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maritimimonas,denovo_s_151783
OTU_2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maritimimonas,denovo_s_159495
OTU_2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,
OTU_2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,denovo_s_93364
OTU_2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,
OTU_2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,denovo_s_9936
OTU_2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,28,35,66,21,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,
OTU_2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,denovo_s_53764
OTU_2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,12,8,20,18,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,denovo_s_87154
OTU_2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,66,51,86,59,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muriicola,
OTU_2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,22,30,46,31,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muriicola,denovo_s_114625
OTU_2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,11,18,12,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muriicola,denovo_s_77787
OTU_2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens_dokdonensis
OTU_2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a_marine_group,
OTU_2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,
OTU_2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,4,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,
OTU_2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,6,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Olleya,denovo_s_152603
OTU_2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pibocella,
OTU_2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pibocella,denovo_s_12310
OTU_2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pibocella,denovo_s_51488
OTU_2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
OTU_2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,denovo_s_41893
OTU_2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,58,26,49,36,32,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pricia,
OTU_2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,64,72,65,92,84,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pricia,denovo_s_108433
OTU_2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,9,16,6,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pricia,denovo_s_67400
OTU_2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,6,6,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,
OTU_2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,denovo_s_30127
OTU_2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,Psychroserpens_damuponensis
OTU_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,12,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,
OTU_2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,denovo_s_150389
OTU_2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,denovo_s_157720
OTU_2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,4,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,
OTU_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,denovo_s_149793
OTU_2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,denovo_s_3768
OTU_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,12,8,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Salinimicrobium,
OTU_2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7,20,14,6,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sediminicola,
OTU_2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,10,11,22,4,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sediminicola,denovo_s_17394
OTU_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Sediminicola,Sediminicola_luteus
OTU_2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,
OTU_2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,2,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Spongiibacterium,
